_feat_fr_NH1,_feat_acceptorcount,_feat_Refractivity,_feat_CyclomaticNumber,_feat_MaximalProjectionRadius,_feat_LargestRingSize,_feat_SmallestRingSize,_feat_LengthPerpendicularToTheMaxArea,_feat_molsurfaceareaASAp,_feat_LengthPerpendicularToTheMinArea,_feat_donorcount,_feat_ProtPolarSurfaceArea,_feat_minimalprojectionsize,_feat_MolPol,_feat_RotatableBondCount,_feat_HeteroaromaticRing Count,_feat_ChainAtomCount,_feat_CarboaromaticRingCount,_feat_PolarSurfaceArea,_feat_ASA_P,_feat_Accsitecount,_feat_fr_Imine,_feat_AromaticAtomCount,_feat_fr_guanido,_feat_CarboaliphaticRingCount,_feat_VanderWaalsVolume,_feat_maximalprojectionsize,_feat_msareaVDWp,_feat_Protpsa,_feat_WienerIndex,_feat_fr_quatN,_feat_Hacceptorcount,_rxn_reactiontimeS,_feat_fr_amidine,_feat_fr_dihydropyridine,_feat_AtomCount_C,_rxn_M_inorganic,_feat_ASA,_feat_BondCount,_feat_WienerPolarity,_feat_RingAtomCount,_feat_BalabanIndex,_feat_AromaticRingCount,_feat_donsitecount,_rxn_stirrateRPM,_feat_HeteroaliphaticRingCount,_feat_CarboRingCount,_feat_fr_Ar_NH,_feat_Aliphatic AtomCount,_feat_MinimalProjectionArea,_feat_Hdonorcount,_rxn_mixingtime2S,_rxn_mixingtime1S,_feat_msareaASAp,_feat_MaximalProjectionArea,_rxn_organic-inchikey,_out_crystalscore,_feat_ASA-,_feat_AtomCount_N,_feat_MinimalProjectionRadius,_feat_fr_piperzine,_feat_ChiralCenterCount,_feat_VanderWaalsSurfaceArea,_feat_AliphaticRingCount,_feat_ASA_H,_feat_HyperWienerIndex,_feat_ASA+,_feat_fr_pyridine,_feat_fr_ArN,_feat_AvgPol,_feat_fr_NH0,_feat_fr_piperdine,_feat_molsurfaceareaVDWp,_rxn_M_acid,_rxn_M_organic,_rxn_temperatureC_actual_bulk,_feat_fr_NH2
0,0,40.99,1,4.01,6,6,3.87,179.39,8.0,1,27.64,8.0,11.79,0,0,1,1,27.64,51.71,0,0,6,0,0,96.22,3.87,155.97,27.64,42,1,0,12600.0,0,0,6,0.18465141590494769,249.23,15,5,6,1.82,1,3,750.0,0,1,0,1,20.14,1,1200.0,900.0,179.39,38.57,KFQARYBEAKAXIC-UHFFFAOYSA-N,1,69.84,1,3.4,0,0,155.97,0,197.52,71,179.39,0,0,10.73,0,0,155.97,5.386216932269262,0.6629419827990499,95.0,0
0,0,35.02,0,3.38,0,0,5.96,175.03,5.77,1,27.64,5.77,9.57,0,0,5,0,27.64,34.38,0,0,0,0,0,93.72,5.96,177.46,27.64,16,1,0,12600.0,0,0,4,0.02306801794380044,241.69,16,0,0,3.02,0,3,750.0,0,0,0,5,25.82,1,1200.0,900.0,175.03,29.4,NLJDBTZLVTWXRG-UHFFFAOYSA-N,1,66.66,1,3.36,0,0,177.46,0,207.3,22,175.03,0,0,9.73,0,0,177.46,6.014062768562846,0.6434862427129904,95.0,0
0,0,35.61,0,4.54,0,0,5.73,206.64,9.15,1,16.61,9.15,9.57,2,0,5,0,16.61,19.64,0,0,0,0,0,93.95,5.73,177.5,16.61,20,1,0,12600.0,0,0,4,0.12114811882315307,287.17,16,2,0,2.19,0,2,750.0,0,0,0,5,19.22,1,1200.0,900.0,206.64,34.28,YYMLRIWBISZOMT-UHFFFAOYSA-N,1,80.53,1,2.8,0,0,177.5,0,267.53,35,206.64,0,0,10.0,0,0,177.5,1.32787843773578,0.4407975923396475,95.0,1
0,0,45.82,1,4.68,6,6,5.0,196.91,9.2,1,27.64,9.2,13.66,1,0,2,1,27.64,45.88,0,0,6,0,0,113.17,5.0,186.95,27.64,64,1,0,12600.0,0,0,7,0.01284292021398219,272.92,18,7,6,2.13,1,3,750.0,0,1,0,2,24.65,1,1200.0,900.0,196.91,42.12,PPCHYMCMRUGLHR-UHFFFAOYSA-N,1,76.01,1,3.52,0,0,186.95,0,227.04,122,196.91,0,0,12.63,0,0,186.95,6.6954449346903475,0.05742862841676957,95.0,0
0,0,39.35,0,3.96,0,0,6.2,195.11,7.87,1,27.64,7.87,11.42,1,0,6,0,27.64,36.88,0,0,0,0,0,110.9,6.2,207.49,27.64,28,1,0,12600.0,0,0,5,0.5589854132689964,254.69,19,3,0,3.17,0,3,750.0,0,0,0,6,27.08,1,1200.0,900.0,195.11,34.29,CQWGDVVCKBJLNX-UHFFFAOYSA-N,1,59.57,1,3.38,0,0,207.49,0,217.8,44,195.11,0,0,11.59,0,0,207.49,3.3766581397138755,0.9649656419231941,95.0,0
0,0,45.82,1,4.68,6,6,5.0,196.91,9.2,1,27.64,9.2,13.66,1,0,2,1,27.64,45.88,0,0,6,0,0,113.17,5.0,186.95,27.64,64,1,0,12600.0,0,0,7,0.13707186345858585,272.92,18,7,6,2.13,1,3,750.0,0,1,0,2,24.65,1,1200.0,900.0,196.91,42.12,PPCHYMCMRUGLHR-UHFFFAOYSA-N,1,76.01,1,3.52,0,0,186.95,0,227.04,122,196.91,0,0,12.63,0,0,186.95,4.081058001972524,0.16234015201154206,95.0,0
0,0,35.02,0,3.38,0,0,5.96,175.03,5.77,1,27.64,5.77,9.57,0,0,5,0,27.64,34.38,0,0,0,0,0,93.72,5.96,177.46,27.64,16,1,0,12600.0,0,0,4,0.4707608715952808,241.69,16,0,0,3.02,0,3,750.0,0,0,0,5,25.82,1,1200.0,900.0,175.03,29.4,NLJDBTZLVTWXRG-UHFFFAOYSA-N,1,66.66,1,3.36,0,0,177.46,0,207.3,22,175.03,0,0,9.73,0,0,177.46,3.484649280349815,1.3620014923420802,95.0,0
0,0,30.38,0,3.36,0,0,5.24,167.58,6.58,1,27.64,6.58,7.73,0,0,4,0,27.64,42.08,0,0,0,0,0,76.57,5.24,141.67,27.64,9,1,0,12600.0,0,0,3,1.1256374719311646,227.06,13,0,0,2.32,0,3,750.0,0,0,0,4,21.99,1,1200.0,900.0,167.58,28.47,VMLAEGAAHIIWJX-UHFFFAOYSA-N,1,59.48,1,3.16,0,0,141.67,0,184.98,12,167.58,0,0,7.93,0,0,141.67,6.364291294101178,1.5949762696790868,95.0,0
0,0,30.38,0,3.36,0,0,5.24,167.58,6.58,1,27.64,6.58,7.73,0,0,4,0,27.64,42.08,0,0,0,0,0,76.57,5.24,141.67,27.64,9,1,0,12600.0,0,0,3,0.3099340309174751,227.06,13,0,0,2.32,0,3,750.0,0,0,0,4,21.99,1,1200.0,900.0,167.58,28.47,VMLAEGAAHIIWJX-UHFFFAOYSA-N,1,59.48,1,3.16,0,0,141.67,0,184.98,12,167.58,0,0,7.93,0,0,141.67,1.9632928605337905,1.1150505361772876,95.0,0
0,2,26.66,0,3.14,0,0,3.59,120.89,6.29,3,77.63,6.29,5.89,0,0,4,0,77.63,115.82,2,0,0,1,0,57.06,3.59,95.68,77.63,9,0,2,12600.0,0,0,1,0.253443594703232,185.35,9,0,0,2.32,0,6,750.0,0,0,0,4,15.91,3,1200.0,900.0,120.89,25.66,UUDRLGYROXTISK-UHFFFAOYSA-N,1,64.46,3,3.01,0,0,95.68,0,69.53,12,120.89,0,0,5.94,0,0,95.68,8.047313215252013,0.7441147647110673,95.0,3
1,0,64.61,0,5.42,0,0,6.0,285.85,10.69,2,32.08,10.69,16.56,5,0,9,0,32.08,54.74,0,0,0,0,0,160.34,6.0,294.02,32.08,104,2,0,12600.0,0,0,7,0.3753632501151541,359.43,28,8,0,3.09,0,4,750.0,0,0,0,9,34.16,2,1200.0,900.0,285.85,55.8,NXRUEVJQMBGVAT-UHFFFAOYSA-N,1,73.58,2,4.32,0,0,294.02,0,304.69,242,285.85,0,0,17.53,0,0,294.02,2.6504453617206174,0.315673925721215,95.0,0
0,2,26.66,0,3.14,0,0,3.59,120.89,6.29,3,77.63,6.29,5.89,0,0,4,0,77.63,115.82,2,0,0,1,0,57.06,3.59,95.68,77.63,9,0,2,12600.0,0,0,1,0.2773290660449659,185.35,9,0,0,2.32,0,6,750.0,0,0,0,4,15.91,3,1200.0,900.0,120.89,25.66,UUDRLGYROXTISK-UHFFFAOYSA-N,1,64.46,3,3.01,0,0,95.68,0,69.53,12,120.89,0,0,5.94,0,0,95.68,4.41740893620103,0.8953032814450234,95.0,3
0,1,47.45,1,5.09,6,6,5.59,244.72,10.11,1,36.87,10.11,14.28,1,0,3,1,36.87,70.65,2,0,6,0,0,122.32,5.59,204.29,36.87,90,1,1,12600.0,0,0,7,0.0246260574510644,312.97,19,9,6,1.94,1,3,750.0,0,1,0,3,24.08,1,1200.0,900.0,244.72,45.96,QRFXELVDJSDWHX-UHFFFAOYSA-N,1,68.26,1,3.45,0,0,204.29,0,242.32,187,244.72,0,0,13.7,0,0,204.29,8.716229713040956,0.6357690482430974,95.0,0
0,1,47.45,1,5.09,6,6,5.59,244.72,10.11,1,36.87,10.11,14.28,1,0,3,1,36.87,70.65,2,0,6,0,0,122.32,5.59,204.29,36.87,90,1,1,12600.0,0,0,7,0.0,312.97,19,9,6,1.94,1,3,750.0,0,1,0,3,24.08,1,1200.0,900.0,244.72,45.96,QRFXELVDJSDWHX-UHFFFAOYSA-N,1,68.26,1,3.45,0,0,204.29,0,242.32,187,244.72,0,0,13.7,0,0,204.29,8.834817872402056,1.0503043573464592,95.0,0
0,0,39.63,0,4.6,0,0,5.3,215.08,9.19,1,27.64,9.19,11.42,2,0,6,0,27.64,48.24,0,0,0,0,0,110.65,5.3,203.2,27.64,32,1,0,12600.0,0,0,5,0.7150706995728939,282.67,19,3,0,2.63,0,3,750.0,0,0,0,6,22.8,1,1200.0,900.0,215.08,39.83,UZHWWTHDRVLCJU-UHFFFAOYSA-N,1,67.59,1,3.18,0,0,203.2,0,234.42,58,215.08,0,0,11.82,0,0,203.2,2.754943207523222,1.257719457185143,95.0,0
1,0,64.61,0,5.42,0,0,6.0,285.85,10.69,2,32.08,10.69,16.56,5,0,9,0,32.08,54.74,0,0,0,0,0,160.34,6.0,294.02,32.08,104,2,0,12600.0,0,0,7,0.017061965914325187,359.43,28,8,0,3.09,0,4,750.0,0,0,0,9,34.16,2,1200.0,900.0,285.85,55.8,NXRUEVJQMBGVAT-UHFFFAOYSA-N,1,73.58,2,4.32,0,0,294.02,0,304.69,242,285.85,0,0,17.53,0,0,294.02,1.0071692374538346,0.3997917805223042,95.0,0
0,0,30.48,0,3.94,0,0,5.19,177.81,7.6,1,27.64,7.6,7.73,1,0,4,0,27.64,49.49,0,0,0,0,0,76.51,5.19,142.9,27.64,10,1,0,12600.0,0,0,3,0.6032320593907599,243.38,13,1,0,1.97,0,3,750.0,0,0,0,4,18.32,1,1200.0,900.0,177.81,28.68,GIAPQOZCVIEHNY-UHFFFAOYSA-N,1,65.57,1,2.71,0,0,142.9,0,193.89,15,177.81,0,0,8.03,0,0,142.9,8.021571038959188,1.2937240043021248,95.0,0
0,0,51.8,1,5.39,6,6,5.23,177.72,10.59,1,27.64,10.59,14.75,2,0,6,1,27.64,149.38,0,0,6,0,0,145.09,5.23,236.68,27.64,201,1,0,12600.0,0,0,8,0.264178056794948,326.91,21,15,6,2.36,1,3,750.0,0,1,0,6,27.16,1,1200.0,900.0,177.72,50.8,SQXJHWOXNLTOOO-UHFFFAOYSA-N,1,149.19,1,3.52,0,0,236.68,0,177.53,496,177.72,0,0,15.12,0,0,236.68,9.89287989304901,0.6866864549126203,95.0,0
0,0,30.38,0,3.36,0,0,5.24,167.58,6.58,1,27.64,6.58,7.73,0,0,4,0,27.64,42.08,0,0,0,0,0,76.57,5.24,141.67,27.64,9,1,0,12600.0,0,0,3,0.8216069401412339,227.06,13,0,0,2.32,0,3,750.0,0,0,0,4,21.99,1,1200.0,900.0,167.58,28.47,VMLAEGAAHIIWJX-UHFFFAOYSA-N,1,59.48,1,3.16,0,0,141.67,0,184.98,12,167.58,0,0,7.93,0,0,141.67,2.4094957833823787,1.0832711474532308,95.0,0
0,1,57.04,1,6.03,6,6,6.17,293.82,12.05,1,36.87,12.05,17.92,3,0,5,1,36.87,67.01,2,0,6,0,0,156.29,6.17,265.89,36.87,170,1,1,12600.0,0,0,9,0.06058691871181261,370.82,25,12,6,1.94,1,3,750.0,0,1,0,5,28.03,1,1200.0,900.0,293.82,53.7,QNNYEDWTOZODAS-UHFFFAOYSA-N,1,77.0,1,3.45,0,0,265.89,0,303.81,432,293.82,0,0,17.7,0,0,265.89,2.703454268955029,0.1225116407651904,95.0,0
0,0,44.29,0,5.85,0,0,5.92,246.47,11.69,1,27.64,11.69,13.27,4,0,7,0,27.64,42.47,0,0,0,0,0,127.43,5.92,234.33,27.64,56,1,0,12600.0,0,0,6,0.09723393755354807,328.43,22,4,0,2.45,0,3,750.0,0,0,0,7,20.7,1,1200.0,900.0,246.47,45.87,VNAAUNTYIONOHR-UHFFFAOYSA-N,1,81.96,1,2.89,0,0,234.33,0,285.95,126,246.47,0,0,14.07,0,0,234.33,2.4335426474879918,0.2672533951409106,95.0,0
0,1,57.04,1,6.03,6,6,6.17,293.82,12.05,1,36.87,12.05,17.92,3,0,5,1,36.87,67.01,2,0,6,0,0,156.29,6.17,265.89,36.87,170,1,1,12600.0,0,0,9,0.22215203527664626,370.82,25,12,6,1.94,1,3,750.0,0,1,0,5,28.03,1,1200.0,900.0,293.82,53.7,QNNYEDWTOZODAS-UHFFFAOYSA-N,1,77.0,1,3.45,0,0,265.89,0,303.81,432,293.82,0,0,17.7,0,0,265.89,3.4455789702368014,0.4504877859683565,95.0,0
0,0,30.48,0,3.94,0,0,5.19,177.81,7.6,1,27.64,7.6,7.73,1,0,4,0,27.64,49.49,0,0,0,0,0,76.51,5.19,142.9,27.64,10,1,0,12600.0,0,0,3,0.4488676287186277,243.38,13,1,0,1.97,0,3,750.0,0,0,0,4,18.32,1,1200.0,900.0,177.81,28.68,GIAPQOZCVIEHNY-UHFFFAOYSA-N,1,65.57,1,2.71,0,0,142.9,0,193.89,15,177.81,0,0,8.03,0,0,142.9,6.6062151658501875,1.0690687527232716,95.0,0
0,2,26.66,0,3.14,0,0,3.59,120.89,6.29,3,77.63,6.29,5.89,0,0,4,0,77.63,115.82,2,0,0,1,0,57.06,3.59,95.68,77.63,9,0,2,12600.0,0,0,1,0.5563538681950466,185.35,9,0,0,2.32,0,6,750.0,0,0,0,4,15.91,3,1200.0,900.0,120.89,25.66,UUDRLGYROXTISK-UHFFFAOYSA-N,1,64.46,3,3.01,0,0,95.68,0,69.53,12,120.89,0,0,5.94,0,0,95.68,6.929524800953459,1.056095541869715,95.0,3
0,0,46.96,1,4.78,6,6,5.02,189.88,9.5,1,27.64,9.5,12.94,1,0,5,1,27.64,155.76,0,0,6,0,0,128.06,5.02,206.0,27.64,152,1,0,12600.0,0,0,7,0.6927665308752878,302.03,18,13,6,2.18,1,3,750.0,0,1,0,5,23.91,1,1200.0,900.0,189.88,46.91,KOAGKPNEVYEZDU-UHFFFAOYSA-N,1,112.15,1,3.48,0,0,206.0,0,146.27,340,189.88,0,0,13.18,0,0,206.0,0.954160330219422,1.0679472494863844,95.0,0
0,1,47.45,1,5.09,6,6,5.59,244.72,10.11,1,36.87,10.11,14.28,1,0,3,1,36.87,70.65,2,0,6,0,0,122.32,5.59,204.29,36.87,90,1,1,12600.0,0,0,7,0.2038490311226997,312.97,19,9,6,1.94,1,3,750.0,0,1,0,3,24.08,1,1200.0,900.0,244.72,45.96,QRFXELVDJSDWHX-UHFFFAOYSA-N,1,68.26,1,3.45,0,0,204.29,0,242.32,187,244.72,0,0,13.7,0,0,204.29,8.834817872402056,1.0440323973373629,95.0,0
0,0,30.38,0,3.36,0,0,5.24,167.58,6.58,1,27.64,6.58,7.73,0,0,4,0,27.64,42.08,0,0,0,0,0,76.57,5.24,141.67,27.64,9,1,0,12600.0,0,0,3,0.12309321452314682,227.06,13,0,0,2.32,0,3,750.0,0,0,0,4,21.99,1,1200.0,900.0,167.58,28.47,VMLAEGAAHIIWJX-UHFFFAOYSA-N,1,59.48,1,3.16,0,0,141.67,0,184.98,12,167.58,0,0,7.93,0,0,141.67,6.053486319979186,0.5590527457725724,95.0,0
0,0,46.96,1,4.78,6,6,5.66,213.57,9.33,1,27.64,9.33,14.37,1,0,2,0,27.64,41.18,0,0,0,0,1,133.35,5.66,233.86,27.64,64,1,0,12600.0,0,0,7,0.09701056532959912,265.92,24,7,6,2.13,0,3,750.0,0,1,0,8,28.32,1,1200.0,900.0,213.57,45.68,ZEVRFFCPALTVDN-UHFFFAOYSA-N,1,52.34,1,3.7,0,0,233.86,1,224.73,122,213.57,0,0,14.74,0,0,233.86,6.785140126004777,0.2627777218715185,95.0,0
0,0,45.82,1,4.68,6,6,5.0,196.91,9.2,1,27.64,9.2,13.66,1,0,2,1,27.64,45.88,0,0,6,0,0,113.17,5.0,186.95,27.64,64,1,0,12600.0,0,0,7,1.1311305377296197,272.92,18,7,6,2.13,1,3,750.0,0,1,0,2,24.65,1,1200.0,900.0,196.91,42.12,PPCHYMCMRUGLHR-UHFFFAOYSA-N,1,76.01,1,3.52,0,0,186.95,0,227.04,122,196.91,0,0,12.63,0,0,186.95,0.0,1.1320859148813844,95.0,0
0,0,39.35,0,3.96,0,0,6.2,195.11,7.87,1,27.64,7.87,11.42,1,0,6,0,27.64,36.88,0,0,0,0,0,110.9,6.2,207.49,27.64,28,1,0,12600.0,0,0,5,0.5913179230248734,254.69,19,3,0,3.17,0,3,750.0,0,0,0,6,27.08,1,1200.0,900.0,195.11,34.29,CQWGDVVCKBJLNX-UHFFFAOYSA-N,1,59.57,1,3.38,0,0,207.49,0,217.8,44,195.11,0,0,11.59,0,0,207.49,4.885812820137517,1.039043310427575,95.0,0
1,0,64.61,0,5.42,0,0,6.0,285.85,10.69,2,32.08,10.69,16.56,5,0,9,0,32.08,54.74,0,0,0,0,0,160.34,6.0,294.02,32.08,104,2,0,12600.0,0,0,7,0.17630698111469356,359.43,28,8,0,3.09,0,4,750.0,0,0,0,9,34.16,2,1200.0,900.0,285.85,55.8,NXRUEVJQMBGVAT-UHFFFAOYSA-N,1,73.58,2,4.32,0,0,294.02,0,304.69,242,285.85,0,0,17.53,0,0,294.02,0.9011514229850096,0.7964760576895981,95.0,0
0,2,26.66,0,3.14,0,0,3.59,120.89,6.29,3,77.63,6.29,5.89,0,0,4,0,77.63,115.82,2,0,0,1,0,57.06,3.59,95.68,77.63,9,0,2,12600.0,0,0,1,0.34952200371758635,185.35,9,0,0,2.32,0,6,750.0,0,0,0,4,15.91,3,1200.0,900.0,120.89,25.66,UUDRLGYROXTISK-UHFFFAOYSA-N,1,64.46,3,3.01,0,0,95.68,0,69.53,12,120.89,0,0,5.94,0,0,95.68,5.129894248491516,1.3868474260370889,95.0,3
0,0,35.02,0,3.38,0,0,5.96,175.03,5.77,1,27.64,5.77,9.57,0,0,5,0,27.64,34.38,0,0,0,0,0,93.72,5.96,177.46,27.64,16,1,0,12600.0,0,0,4,0.036249742483114966,241.69,16,0,0,3.02,0,3,750.0,0,0,0,5,25.82,1,1200.0,900.0,175.03,29.4,NLJDBTZLVTWXRG-UHFFFAOYSA-N,1,66.66,1,3.36,0,0,177.46,0,207.3,22,175.03,0,0,9.73,0,0,177.46,1.3837666547135752,0.7482265892636331,95.0,0
0,0,39.63,0,4.6,0,0,5.3,215.08,9.19,1,27.64,9.19,11.42,2,0,6,0,27.64,48.24,0,0,0,0,0,110.65,5.3,203.2,27.64,32,1,0,12600.0,0,0,5,1.0844785793522498,282.67,19,3,0,2.63,0,3,750.0,0,0,0,6,22.8,1,1200.0,900.0,215.08,39.83,UZHWWTHDRVLCJU-UHFFFAOYSA-N,1,67.59,1,3.18,0,0,203.2,0,234.42,58,215.08,0,0,11.82,0,0,203.2,1.9632928605337905,1.5488780402935456,95.0,0
0,0,53.17,0,4.64,0,0,6.06,239.21,9.14,1,27.64,9.14,16.96,2,0,9,0,27.64,21.36,0,0,0,0,0,162.42,6.06,301.19,27.64,88,1,0,12600.0,0,0,8,0.17359056157560546,304.39,28,6,0,3.75,0,3,750.0,0,0,0,9,31.48,1,1200.0,900.0,239.21,45.62,UXYJHTKQEFCXBJ-UHFFFAOYSA-N,1,65.18,1,3.39,0,0,301.19,0,283.03,173,239.21,0,0,17.19,0,0,301.19,8.004344992396263,0.614671837658869,95.0,0
0,0,44.44,0,4.49,0,0,6.12,230.8,8.46,1,16.61,8.46,13.27,2,0,7,0,16.61,13.65,0,0,0,0,0,128.14,6.12,236.93,16.61,48,1,0,12600.0,0,0,6,0.5318138007979326,302.2,22,4,0,2.95,0,2,750.0,0,0,0,7,28.74,1,1200.0,900.0,230.8,41.21,PBGZCCFVBVEIAS-UHFFFAOYSA-N,1,71.4,1,3.37,0,0,236.93,0,288.54,91,230.8,0,0,13.62,0,0,236.93,0.8464496165175621,0.5738937659083617,95.0,1
0,0,44.29,0,5.85,0,0,5.92,246.47,11.69,1,27.64,11.69,13.27,4,0,7,0,27.64,42.47,0,0,0,0,0,127.43,5.92,234.33,27.64,56,1,0,12600.0,0,0,6,0.1774588813164791,328.43,22,4,0,2.45,0,3,750.0,0,0,0,7,20.7,1,1200.0,900.0,246.47,45.87,VNAAUNTYIONOHR-UHFFFAOYSA-N,1,81.96,1,2.89,0,0,234.33,0,285.95,126,246.47,0,0,14.07,0,0,234.33,6.626113404301544,1.3827915046772812,95.0,0
0,0,44.44,0,4.49,0,0,6.12,230.8,8.46,1,16.61,8.46,13.27,2,0,7,0,16.61,13.65,0,0,0,0,0,128.14,6.12,236.93,16.61,48,1,0,12600.0,0,0,6,0.15835508485457686,302.2,22,4,0,2.95,0,2,750.0,0,0,0,7,28.74,1,1200.0,900.0,230.8,41.21,PBGZCCFVBVEIAS-UHFFFAOYSA-N,1,71.4,1,3.37,0,0,236.93,0,288.54,91,230.8,0,0,13.62,0,0,236.93,8.375407343037148,0.28814517358903113,95.0,1
0,0,35.09,0,4.57,0,0,5.42,202.99,9.15,1,27.64,9.15,9.57,2,0,5,0,27.64,48.89,0,0,0,0,0,93.45,5.42,173.44,27.64,20,1,0,12600.0,0,0,4,0.5287020409268092,273.98,16,2,0,2.19,0,3,750.0,0,0,0,5,18.77,1,1200.0,900.0,202.99,34.38,CALQKRVFTWDYDG-UHFFFAOYSA-N,1,70.99,1,2.69,0,0,173.44,0,225.09,35,202.99,0,0,10.0,0,0,173.44,2.5834665980670266,0.9003614514049514,95.0,0
0,0,44.44,0,4.49,0,0,6.12,230.8,8.46,1,16.61,8.46,13.27,2,0,7,0,16.61,13.65,0,0,0,0,0,128.14,6.12,236.93,16.61,48,1,0,12600.0,0,0,6,0.1734365215073937,302.2,22,4,0,2.95,0,2,750.0,0,0,0,7,28.74,1,1200.0,900.0,230.8,41.21,PBGZCCFVBVEIAS-UHFFFAOYSA-N,1,71.4,1,3.37,0,0,236.93,0,288.54,91,230.8,0,0,13.62,0,0,236.93,1.1661959591570712,0.8118889209572144,95.0,1
0,0,40.99,1,4.01,6,6,3.87,179.39,8.0,1,27.64,8.0,11.79,0,0,1,1,27.64,51.71,0,0,6,0,0,96.22,3.87,155.97,27.64,42,1,0,12600.0,0,0,6,0.9304236348104704,249.23,15,5,6,1.82,1,3,750.0,0,1,0,1,20.14,1,1200.0,900.0,179.39,38.57,KFQARYBEAKAXIC-UHFFFAOYSA-N,1,69.84,1,3.4,0,0,155.97,0,197.52,71,179.39,0,0,10.73,0,0,155.97,3.5974108701996395,1.0949581247609577,95.0,0
0,0,30.38,0,3.36,0,0,5.24,167.58,6.58,1,27.64,6.58,7.73,0,0,4,0,27.64,42.08,0,0,0,0,0,76.57,5.24,141.67,27.64,9,1,0,12600.0,0,0,3,0.6738046709516067,227.06,13,0,0,2.32,0,3,750.0,0,0,0,4,21.99,1,1200.0,900.0,167.58,28.47,VMLAEGAAHIIWJX-UHFFFAOYSA-N,1,59.48,1,3.16,0,0,141.67,0,184.98,12,167.58,0,0,7.93,0,0,141.67,8.834817872402056,1.3681020095466494,95.0,0
0,0,71.89,0,9.65,0,0,7.19,398.73,19.06,1,27.64,19.06,24.35,10,0,13,0,27.64,42.78,0,0,0,0,0,229.29,7.19,417.97,27.64,364,1,0,12600.0,0,0,12,0.15158829040942645,524.51,40,10,0,2.76,0,3,750.0,0,0,0,13,32.95,1,1200.0,900.0,398.73,80.65,PXWSKGXEHZHFJA-UHFFFAOYSA-N,1,125.78,1,4.07,0,0,417.97,0,481.73,1365,398.73,0,0,26.67,0,0,417.97,8.834817872402056,0.5478854462473585,95.0,0
0,0,39.63,0,4.6,0,0,5.3,215.08,9.19,1,27.64,9.19,11.42,2,0,6,0,27.64,48.24,0,0,0,0,0,110.65,5.3,203.2,27.64,32,1,0,12600.0,0,0,5,0.778881355755253,282.67,19,3,0,2.63,0,3,750.0,0,0,0,6,22.8,1,1200.0,900.0,215.08,39.83,UZHWWTHDRVLCJU-UHFFFAOYSA-N,1,67.59,1,3.18,0,0,203.2,0,234.42,58,215.08,0,0,11.82,0,0,203.2,5.634805099720997,1.4693931029148812,95.0,0
0,0,53.17,0,4.64,0,0,6.06,239.21,9.14,1,27.64,9.14,16.96,2,0,9,0,27.64,21.36,0,0,0,0,0,162.42,6.06,301.19,27.64,88,1,0,12600.0,0,0,8,0.3338495834814314,304.39,28,6,0,3.75,0,3,750.0,0,0,0,9,31.48,1,1200.0,900.0,239.21,45.62,UXYJHTKQEFCXBJ-UHFFFAOYSA-N,1,65.18,1,3.39,0,0,301.19,0,283.03,173,239.21,0,0,17.19,0,0,301.19,3.1337931130564414,0.7513300947280219,95.0,0
0,0,51.8,1,5.39,6,6,5.23,177.72,10.59,1,27.64,10.59,14.75,2,0,6,1,27.64,149.38,0,0,6,0,0,145.09,5.23,236.68,27.64,201,1,0,12600.0,0,0,8,0.4925827895521032,326.91,21,15,6,2.36,1,3,750.0,0,1,0,6,27.16,1,1200.0,900.0,177.72,50.8,SQXJHWOXNLTOOO-UHFFFAOYSA-N,1,149.19,1,3.52,0,0,236.68,0,177.53,496,177.72,0,0,15.12,0,0,236.68,7.914155488905249,1.0120327320591676,95.0,0
0,0,30.38,0,3.36,0,0,5.24,167.58,6.58,1,27.64,6.58,7.73,0,0,4,0,27.64,42.08,0,0,0,0,0,76.57,5.24,141.67,27.64,9,1,0,12600.0,0,0,3,0.11230077849193444,227.06,13,0,0,2.32,0,3,750.0,0,0,0,4,21.99,1,1200.0,900.0,167.58,28.47,VMLAEGAAHIIWJX-UHFFFAOYSA-N,1,59.48,1,3.16,0,0,141.67,0,184.98,12,167.58,0,0,7.93,0,0,141.67,8.834817872402056,0.2718211950121889,95.0,0
0,2,26.66,0,3.14,0,0,3.59,120.89,6.29,3,77.63,6.29,5.89,0,0,4,0,77.63,115.82,2,0,0,1,0,57.06,3.59,95.68,77.63,9,0,2,12600.0,0,0,1,0.4138325112216057,185.35,9,0,0,2.32,0,6,750.0,0,0,0,4,15.91,3,1200.0,900.0,120.89,25.66,UUDRLGYROXTISK-UHFFFAOYSA-N,1,64.46,3,3.01,0,0,95.68,0,69.53,12,120.89,0,0,5.94,0,0,95.68,3.3362249308371403,1.2968320211589617,95.0,3
0,0,51.8,1,5.39,6,6,5.23,177.72,10.59,1,27.64,10.59,14.75,2,0,6,1,27.64,149.38,0,0,6,0,0,145.09,5.23,236.68,27.64,201,1,0,12600.0,0,0,8,0.5935429068250131,326.91,21,15,6,2.36,1,3,750.0,0,1,0,6,27.16,1,1200.0,900.0,177.72,50.8,SQXJHWOXNLTOOO-UHFFFAOYSA-N,1,149.19,1,3.52,0,0,236.68,0,177.53,496,177.72,0,0,15.12,0,0,236.68,3.914829476393726,1.4337806738406231,95.0,0
